ОКДП;ОКПД2
3591150;30.91.13.121
3591151;30.91.13.122
3591020;30.91.20
3591180;30.91.20.110
3591160;30.91.3
3591161;30.91.31.000
3591162;30.91.31.000
3591163;30.91.31.000
3591164;30.91.31.000
3591170;30.91.31.000
3592000;30.92.10
3592010;30.92.10
3592100;30.92.10
3592101;30.92.10.110
3592102;30.92.10.120
3592104;30.92.10.130
3592103;30.92.10.190
3592109;30.92.10.190
3311450;30.92.20.000
3311451;30.92.20.000
3311452;30.92.20.000
3592030;30.92.30
3592300;30.92.30.110
3592301;30.92.30.110
3592302;30.92.30.110
3592303;30.92.30.110
3592304;30.92.30.110
3592309;30.92.30.110
3311460;30.92.30.120
3311461;30.92.30.120
3311462;30.92.30.120
3697480;30.92.40
3697481;30.92.40.110
3697482;30.92.40.120
3697483;30.92.40.120
3697484;30.92.40.120
3697485;30.92.40.120
3697486;30.92.40.120
3697487;30.92.40.120
3697488;30.92.40.120
3697489;30.92.40.120
3322428;30.99.10.000
3599000;30.99.10.000
3599010;30.99.10.000
3599020;30.99.10.000
3599030;30.99.10.000
3599100;30.99.10.000
3599101;30.99.10.000
3599102;30.99.10.000
3599103;30.99.10.000
3599104;30.99.10.000
3599105;30.99.10.000
3599109;30.99.10.000
3599300;30.99.10.000
3696150;30.99.10.000
3696151;30.99.10.000
3696152;30.99.10.000
3696153;30.99.10.000
3222305;31.01.11.129
3611012;31.01.11.150
3611196;31.01.11.150
3611197;31.01.11.150
3611198;31.01.11.150
3611200;31.01.11.150
3611204;31.01.11.150
3612560;31.01.11.150
3612561;31.01.11.150
3612562;31.01.11.150
3612563;31.01.11.150
3612564;31.01.11.150
3612690;31.01.11.150
3612691;31.01.11.150
3612692;31.01.11.150
3612693;31.01.11.150
3612694;31.01.11.150
3612695;31.01.11.150
3612696;31.01.11.150
3612697;31.01.11.150
3611110;31.01.12.110
3611111;31.01.12.110
3611112;31.01.12.110
3611113;31.01.12.110
3611114;31.01.12.110
3612350;31.01.12.110
3612351;31.01.12.110
3612352;31.01.12.110
3612353;31.01.12.110
3612370;31.01.12.110
3612371;31.01.12.110
3612372;31.01.12.110
3612373;31.01.12.110
3612374;31.01.12.110
3612375;31.01.12.110
3612420;31.01.12.110
3612421;31.01.12.110
3612422;31.01.12.110
3612423;31.01.12.110
3612424;31.01.12.110
3612425;31.01.12.110
3612426;31.01.12.110
3612480;31.01.12.110
3612481;31.01.12.110
3612482;31.01.12.110
3612483;31.01.12.110
3612484;31.01.12.110
3612490;31.01.12.110
3612491;31.01.12.110
3612492;31.01.12.110
3612493;31.01.12.110
3612494;31.01.12.110
3612495;31.01.12.110
3612496;31.01.12.110
3612497;31.01.12.110
3612498;31.01.12.110
3612513;31.01.12.110
3612540;31.01.12.110
3612541;31.01.12.110
3612542;31.01.12.110
3612660;31.01.12.110
3612661;31.01.12.110
3612662;31.01.12.110
3612663;31.01.12.110
3612667;31.01.12.110
3612668;31.01.12.110
3612170;31.01.12.120
3612230;31.01.12.121
3612231;31.01.12.121
3612232;31.01.12.121
3612233;31.01.12.121
3612234;31.01.12.121
3612235;31.01.12.121
3612236;31.01.12.121
3612237;31.01.12.121
3612171;31.01.12.122
3612220;31.01.12.122
3612221;31.01.12.122
3612172;31.01.12.123
3612173;31.01.12.129
3612174;31.01.12.129
3612175;31.01.12.129
3612176;31.01.12.129
3612430;31.01.12.130
3612431;31.01.12.130
3612432;31.01.12.130
3612433;31.01.12.130
3612434;31.01.12.130
3612640;31.01.12.131
3612641;31.01.12.131
3612642;31.01.12.131
3612643;31.01.12.131
3010370;31.01.12.133
3010371;31.01.12.133
3010372;31.01.12.133
3010373;31.01.12.133
3010374;31.01.12.133
3612180;31.01.12.139
3612181;31.01.12.139
3612182;31.01.12.139
3612183;31.01.12.139
3612184;31.01.12.139
3612185;31.01.12.139
3612186;31.01.12.139
3612240;31.01.12.139
3612241;31.01.12.139
3612242;31.01.12.139
3612243;31.01.12.139
3612244;31.01.12.139
3612245;31.01.12.139
3612246;31.01.12.139
3612247;31.01.12.139
3612400;31.01.12.139
3612401;31.01.12.139
3612402;31.01.12.139
3612403;31.01.12.139
3612404;31.01.12.139
3612409;31.01.12.139
3612500;31.01.12.139
3612501;31.01.12.139
3612502;31.01.12.139
3612503;31.01.12.139
3612644;31.01.12.139
3612653;31.01.12.139
3612654;31.01.12.139
3612655;31.01.12.139
3612656;31.01.12.139
3612461;31.01.12.150
3612514;31.01.12.150
3611190;31.01.12.160
3611191;31.01.12.160
3611192;31.01.12.160
3611193;31.01.12.160
3611194;31.01.12.160
3611195;31.01.12.160
3611201;31.01.12.160
3611202;31.01.12.160
3611203;31.01.12.160
3611205;31.01.12.160
3611206;31.01.12.160
3611210;31.01.12.160
3611211;31.01.12.160
3611212;31.01.12.160
3611213;31.01.12.160
3611220;31.01.12.160
3611222;31.01.12.160
3611223;31.01.12.160
3611230;31.01.12.160
3611231;31.01.12.160
3611232;31.01.12.160
3611233;31.01.12.160
3612190;31.01.12.160
3612191;31.01.12.160
3612192;31.01.12.160
3612193;31.01.12.160
3612380;31.01.12.160
3612381;31.01.12.160
3612382;31.01.12.160
3612383;31.01.12.160
3612384;31.01.12.160
3612390;31.01.12.160
3612391;31.01.12.160
3612392;31.01.12.160
3612393;31.01.12.160
3612394;31.01.12.160
3612395;31.01.12.160
3612396;31.01.12.160
3612397;31.01.12.160
3612440;31.01.12.160
3612441;31.01.12.160
3612442;31.01.12.160
3612511;31.01.12.160
3612512;31.01.12.160
3612570;31.01.12.160
3692554;31.01.12.160
3612360;31.01.12.190
3612361;31.01.12.190
3612362;31.01.12.190
3612363;31.01.12.190
3612364;31.01.12.190
3612369;31.01.12.190
3612450;31.01.12.190
3612451;31.01.12.190
3612452;31.01.12.190
3612453;31.01.12.190
3612454;31.01.12.190
3612455;31.01.12.190
3612460;31.01.12.190
3612462;31.01.12.190
3612463;31.01.12.190
3612510;31.01.12.190
3612515;31.01.12.190
3612516;31.01.12.190
3612520;31.01.12.190
3612521;31.01.12.190
3612522;31.01.12.190
3612523;31.01.12.190
3612524;31.01.12.190
3612530;31.01.12.190
3612550;31.01.12.190
3612551;31.01.12.190
3612552;31.01.12.190
3612553;31.01.12.190
3612270;31.01.13.000
3612271;31.01.13.000
3612272;31.01.13.000
3612273;31.01.13.000
3612274;31.01.13.000
3612275;31.01.13.000
3612280;31.01.13.000
3612281;31.01.13.000
3612282;31.01.13.000
3612283;31.01.13.000
3612284;31.01.13.000
3612285;31.01.13.000
3612290;31.01.13.000
3612291;31.01.13.000
3612292;31.01.13.000
3612293;31.01.13.000
3612294;31.01.13.000
3612295;31.01.13.000
3612296;31.01.13.000
3612297;31.01.13.000
3612298;31.01.13.000
3612299;31.01.13.000
3612300;31.01.13.000
3612301;31.01.13.000
3612302;31.01.13.000
3612303;31.01.13.000
3612304;31.01.13.000
3612305;31.01.13.000
3612306;31.01.13.000
3612307;31.01.13.000
3612308;31.01.13.000
3612310;31.01.13.000
3612311;31.01.13.000
3612312;31.01.13.000
3612313;31.01.13.000
3612314;31.01.13.000
3612315;31.01.13.000
3612320;31.01.13.000
3612321;31.01.13.000
3612322;31.01.13.000
3612323;31.01.13.000
3612330;31.01.13.000
3612331;31.01.13.000
3612332;31.01.13.000
3612333;31.01.13.000
3612334;31.01.13.000
3612335;31.01.13.000
3612336;31.01.13.000
3612339;31.01.13.000
3611140;31.02.10.110
3611141;31.02.10.110
3611142;31.02.10.110
3611143;31.02.10.110
3611144;31.02.10.110
3612664;31.02.10.110
3612665;31.02.10.110
3611360;31.02.10.120
3611361;31.02.10.120
3611362;31.02.10.120
3611363;31.02.10.120
3611364;31.02.10.120
3612645;31.02.10.120
3612650;31.02.10.120
3612651;31.02.10.120
3612652;31.02.10.120
3611450;31.02.10.140
3611451;31.02.10.140
3611452;31.02.10.140
3611472;31.02.10.140
3611221;31.02.10.190
3611311;31.03.12.110
3611312;31.03.12.110
3611314;31.03.12.120
3611313;31.03.12.130
3222304;31.09.11
2716890;31.09.11.110
2716891;31.09.11.110
3697492;31.09.11.120
3697493;31.09.11.120
3697496;31.09.11.130
3697491;31.09.11.190
3697501;31.09.11.190
3697502;31.09.11.190
3611013;31.09.12.110
3611250;31.09.12.110
3611251;31.09.12.110
3611252;31.09.12.110
3611253;31.09.12.110
3611254;31.09.12.110
3611260;31.09.12.110
3611261;31.09.12.110
3611262;31.09.12.110
3611270;31.09.12.110
3611271;31.09.12.110
3611290;31.09.12.110
3611291;31.09.12.110
3611292;31.09.12.110
3611293;31.09.12.111
3611300;31.09.12.121
3611301;31.09.12.121
3611302;31.09.12.121
3611014;31.09.12.123
3611330;31.09.12.123
3611331;31.09.12.123
3611332;31.09.12.123
3611333;31.09.12.123
3611334;31.09.12.123
3611340;31.09.12.123
3611341;31.09.12.123
3611342;31.09.12.123
3611400;31.09.12.123
3611401;31.09.12.123
3611402;31.09.12.123
3611403;31.09.12.123
3611404;31.09.12.123
3611020;31.09.12.125
3611442;31.09.12.125
3611463;31.09.12.125
3611011;31.09.12.131
3611100;31.09.12.131
3611101;31.09.12.131
3611102;31.09.12.131
3611103;31.09.12.131
3611104;31.09.12.131
3611105;31.09.12.131
3611106;31.09.12.131
3611107;31.09.12.131
3611130;31.09.12.132
3611131;31.09.12.132
3611132;31.09.12.132
3611350;31.09.12.133
3611351;31.09.12.133
3611352;31.09.12.133
3611353;31.09.12.133
3611354;31.09.12.133
3611355;31.09.12.133
3611356;31.09.12.133
3611370;31.09.12.133
3611371;31.09.12.133
3611372;31.09.12.133
3611373;31.09.12.133
3611390;31.09.12.133
3611391;31.09.12.133
3611392;31.09.12.133
3611440;31.09.12.134
3611441;31.09.12.134
3611443;31.09.12.134
3611444;31.09.12.134
3611460;31.09.12.134
3611461;31.09.12.134
3611462;31.09.12.134
3611465;31.09.12.134
3611466;31.09.12.134
3611470;31.09.12.134
3611471;31.09.12.134
3611357;31.09.12.139
3611410;31.09.13
3611120;31.09.13.110
3611121;31.09.13.110
3611122;31.09.13.110
3611123;31.09.13.110
3611412;31.09.13.110
3611446;31.09.13.110
3611468;31.09.13.110
3611411;31.09.13.120
3611445;31.09.13.120
3611467;31.09.13.120
3611475;31.09.13.120
3611030;31.09.13.140
3611490;31.09.13.141
3611491;31.09.13.141
3611473;31.09.13.142
3611492;31.09.13.142
3611500;31.09.13.143
3611501;31.09.13.143
3611502;31.09.13.144
3611303;31.09.13.149
3611380;31.09.13.149
3611381;31.09.13.149
3611382;31.09.13.149
3611383;31.09.13.149
3611384;31.09.13.149
3611385;31.09.13.149
3611509;31.09.13.149
3611090;31.09.13.190
3611150;31.09.13.190
3611151;31.09.13.190
3611152;31.09.13.190
3611153;31.09.13.190
3611154;31.09.13.190
3611155;31.09.13.190
3611160;31.09.13.190
3611161;31.09.13.190
3611162;31.09.13.190
3611170;31.09.13.190
3611171;31.09.13.190
3611172;31.09.13.190
3611173;31.09.13.190
3611413;31.09.13.190
3611414;31.09.13.190
3611419;31.09.13.190
3611464;31.09.13.190
3611469;31.09.13.190
3611474;31.09.13.190
3611520;31.09.13.190
3611521;31.09.13.190
3611522;31.09.13.190
3611530;31.09.13.190
3611531;31.09.13.190
3611532;31.09.13.190
3611540;31.09.13.190
3611541;31.09.13.190
3611542;31.09.13.190
3611543;31.09.13.190
3611544;31.09.13.190
3611550;31.09.13.190
3611551;31.09.13.190
3611552;31.09.13.190
3611560;31.09.13.190
3611561;31.09.13.190
3611562;31.09.13.190
3611570;31.09.13.190
3611571;31.09.13.190
3611572;31.09.13.190
3611580;31.09.13.190
3611581;31.09.13.190
3611582;31.09.13.190
3611583;31.09.13.190
3611584;31.09.13.190
3611585;31.09.13.190
3611586;31.09.13.190
3612200;31.09.13.190
3612201;31.09.13.190
3612202;31.09.13.190
3612203;31.09.13.190
3612204;31.09.13.190
3612205;31.09.13.190
3612210;31.09.13.190
3612211;31.09.13.190
3612212;31.09.13.190
3612213;31.09.13.190
3612214;31.09.13.190
3612215;31.09.13.190
3612216;31.09.13.190
3612250;31.09.13.190
3612251;31.09.13.190
3612252;31.09.13.190
3612253;31.09.13.190
3612254;31.09.13.190
3612255;31.09.13.190
3612256;31.09.13.190
3612260;31.09.13.190
3612261;31.09.13.190
3612262;31.09.13.190
3612263;31.09.13.190
3612264;31.09.13.190
3612265;31.09.13.190
3612266;31.09.13.190
3612700;31.09.13.190
3612701;31.09.13.190
3612702;31.09.13.190
3612703;31.09.13.190
9418000;31.09.99.000
9418010;31.09.99.000
9418020;31.09.99.000
9418030;31.09.99.000
9418040;31.09.99.000
9418101;31.09.99.000
9418102;31.09.99.000
9418103;31.09.99.000
9418104;31.09.99.000
9418105;31.09.99.000
9418106;31.09.99.000
9418107;31.09.99.000
9418111;31.09.99.000
9418112;31.09.99.000
9418113;31.09.99.000
9418114;31.09.99.000
9418115;31.09.99.000
9418116;31.09.99.000
9418117;31.09.99.000
9418118;31.09.99.000
9418121;31.09.99.000
9418122;31.09.99.000
9418123;31.09.99.000
9418124;31.09.99.000
9418125;31.09.99.000
9418151;31.09.99.000
9418152;31.09.99.000
9418153;31.09.99.000
9418154;31.09.99.000
9418155;31.09.99.000
9418159;31.09.99.000
3691030;32.11.10.000
3691560;32.11.10.000
3691561;32.11.10.000
3691562;32.11.10.000
3691010;32.12.11
3691101;32.12.11.120
3691110;32.12.11.121
3691113;32.12.11.121
3691180;32.12.11.122
3691182;32.12.11.122
3691183;32.12.11.122
3691190;32.12.11.123
3691191;32.12.11.123
3691192;32.12.11.124
3691199;32.12.11.129
3691102;32.12.11.130
3691140;32.12.11.130
3691141;32.12.11.131
3691142;32.12.11.132
3691143;32.12.11.133
3691130;32.12.12.121
3691020;32.12.13
3691200;32.12.13.110
3691201;32.12.13.110
3691202;32.12.13.110
3691203;32.12.13.110
3691204;32.12.13.110
3691205;32.12.13.110
3691206;32.12.13.110
3691209;32.12.13.110
3691210;32.12.13.110
3691211;32.12.13.110
3691212;32.12.13.110
3691213;32.12.13.110
3691214;32.12.13.110
3691215;32.12.13.110
3691216;32.12.13.110
3691220;32.12.13.110
3691221;32.12.13.110
3691222;32.12.13.110
3691223;32.12.13.110
3691224;32.12.13.110
3691225;32.12.13.110
3691226;32.12.13.110
3691227;32.12.13.110
3691230;32.12.13.110
3691231;32.12.13.110
3691232;32.12.13.110
3691233;32.12.13.110
3691234;32.12.13.110
3691235;32.12.13.110
3691236;32.12.13.110
3691240;32.12.13.110
3691241;32.12.13.110
3691242;32.12.13.110
3691243;32.12.13.110
3691244;32.12.13.110
3691245;32.12.13.110
3691246;32.12.13.110
3691247;32.12.13.110
3691249;32.12.13.110
3691250;32.12.13.110
3691251;32.12.13.110
3691252;32.12.13.110
3691253;32.12.13.110
3691254;32.12.13.110
3691255;32.12.13.110
3691256;32.12.13.110
3691260;32.12.13.110
3691261;32.12.13.110
3691262;32.12.13.110
3691263;32.12.13.110
3691264;32.12.13.110
3691265;32.12.13.110
3691266;32.12.13.110
3691267;32.12.13.110
3691310;32.12.13.120
3691311;32.12.13.120
3691312;32.12.13.120
3691313;32.12.13.120
3691314;32.12.13.120
3691315;32.12.13.120
3691316;32.12.13.120
3691318;32.12.13.120
3691319;32.12.13.120
3691330;32.12.13.120
3691331;32.12.13.120
3691332;32.12.13.120
3691333;32.12.13.120
3691334;32.12.13.120
3691335;32.12.13.120
3691336;32.12.13.120
3691340;32.12.13.120
3691341;32.12.13.120
3691342;32.12.13.120
3691343;32.12.13.120
3691344;32.12.13.120
3691345;32.12.13.120
3691346;32.12.13.120
3691347;32.12.13.120
3691350;32.12.13.120
3691351;32.12.13.120
3691352;32.12.13.120
3691353;32.12.13.120
3691354;32.12.13.120
3691355;32.12.13.120
3691360;32.12.13.120
3691361;32.12.13.120
3691362;32.12.13.120
3691363;32.12.13.120
3691364;32.12.13.120
3691365;32.12.13.120
3691370;32.12.13.120
3691371;32.12.13.120
3691372;32.12.13.120
3691373;32.12.13.120
3691374;32.12.13.120
3691375;32.12.13.120
3691380;32.12.13.120
3691381;32.12.13.120
3691387;32.12.13.120
3691207;32.12.13.130
3691217;32.12.13.130
3691237;32.12.13.130
3691257;32.12.13.130
3691317;32.12.13.130
3691327;32.12.13.130
3691337;32.12.13.130
3691357;32.12.13.130
3691367;32.12.13.130
3691377;32.12.13.130
3691280;32.12.13.190
3691281;32.12.13.190
3691282;32.12.13.190
3691289;32.12.13.190
3691290;32.12.13.190
3691291;32.12.13.190
3691292;32.12.13.190
3691293;32.12.13.190
3691294;32.12.13.190
3691295;32.12.13.190
2726610;32.12.14.111
2726611;32.12.14.111
2726612;32.12.14.111
2726613;32.12.14.111
2726614;32.12.14.111
2726615;32.12.14.111
2726616;32.12.14.111
2726617;32.12.14.111
2726618;32.12.14.111
2726620;32.12.14.111
2726621;32.12.14.111
2726623;32.12.14.111
2726624;32.12.14.111
2726625;32.12.14.111
2726626;32.12.14.111
2726627;32.12.14.111
2726628;32.12.14.111
2726629;32.12.14.111
2726630;32.12.14.112
2726631;32.12.14.112
2726632;32.12.14.112
2726633;32.12.14.112
2726634;32.12.14.112
2726635;32.12.14.112
2726636;32.12.14.112
2726637;32.12.14.112
2726638;32.12.14.112
2726640;32.12.14.112
2726641;32.12.14.112
2726642;32.12.14.112
2726643;32.12.14.112
2726644;32.12.14.112
2726645;32.12.14.112
2726646;32.12.14.112
2726647;32.12.14.112
2726648;32.12.14.112
2726650;32.12.14.113
2726651;32.12.14.113
2726652;32.12.14.113
2726653;32.12.14.113
2726654;32.12.14.113
2726655;32.12.14.113
2726656;32.12.14.113
2726657;32.12.14.113
2726658;32.12.14.113
2726660;32.12.14.113
2726661;32.12.14.113
2726662;32.12.14.113
2726663;32.12.14.113
2726664;32.12.14.113
2726665;32.12.14.113
2726666;32.12.14.113
2726667;32.12.14.113
2726668;32.12.14.113
2726670;32.12.14.113
2726671;32.12.14.113
2726672;32.12.14.113
2726673;32.12.14.113
2726674;32.12.14.113
2726675;32.12.14.113
2726676;32.12.14.113
2726677;32.12.14.113
2726678;32.12.14.113
2726680;32.12.14.113
2726681;32.12.14.113
2726682;32.12.14.113
2726683;32.12.14.113
2726684;32.12.14.113
2726685;32.12.14.113
2726686;32.12.14.113
2726687;32.12.14.113
2726688;32.12.14.113
3691480;32.12.14.130
3691481;32.12.14.130
3691482;32.12.14.130
3691483;32.12.14.130
3691487;32.12.14.130
3691490;32.12.14.130
3691491;32.12.14.130
3691492;32.12.14.130
3691493;32.12.14.130
3691497;32.12.14.130
3691500;32.12.14.130
3691501;32.12.14.130
3691502;32.12.14.130
3691503;32.12.14.130
3691504;32.12.14.130
3691505;32.12.14.130
3691506;32.12.14.130
3691507;32.12.14.130
3691510;32.12.14.130
3691511;32.12.14.130
3691520;32.12.14.130
3691521;32.12.14.130
3691522;32.12.14.130
3691523;32.12.14.130
3691524;32.12.14.130
3691530;32.12.14.130
3691531;32.12.14.130
3691532;32.12.14.130
3691533;32.12.14.130
3691534;32.12.14.130
3691535;32.12.14.130
3691536;32.12.14.130
3691537;32.12.14.130
3691538;32.12.14.130
3691539;32.12.14.130
3691320;32.12.14.190
3691321;32.12.14.190
3691322;32.12.14.190
3691323;32.12.14.190
3691324;32.12.14.190
3691325;32.12.14.190
3691326;32.12.14.190
3691328;32.12.14.190
3691329;32.12.14.190
9422040;32.12.99.000
9422321;32.12.99.000
9422322;32.12.99.000
9422323;32.12.99.000
9422324;32.12.99.000
9422325;32.12.99.000
9422326;32.12.99.000
9422327;32.12.99.000
9422328;32.12.99.000
3691050;32.13.10
3691400;32.13.10.110
3691401;32.13.10.110
3691402;32.13.10.110
3691403;32.13.10.110
3691404;32.13.10.110
3691405;32.13.10.110
3691406;32.13.10.110
3691408;32.13.10.110
3691409;32.13.10.110
3691420;32.13.10.110
3691421;32.13.10.110
3691422;32.13.10.110
3691423;32.13.10.110
3691424;32.13.10.110
3691430;32.13.10.110
3691431;32.13.10.110
3691432;32.13.10.110
3691433;32.13.10.110
3691434;32.13.10.110
3691435;32.13.10.110
3691436;32.13.10.110
3691440;32.13.10.110
3691441;32.13.10.110
3691442;32.13.10.110
3691443;32.13.10.110
3691444;32.13.10.110
3691445;32.13.10.110
3691450;32.13.10.110
3691451;32.13.10.110
3691452;32.13.10.110
3691453;32.13.10.110
3691454;32.13.10.110
3691455;32.13.10.110
3691456;32.13.10.110
3691460;32.13.10.110
3691461;32.13.10.110
3691462;32.13.10.110
3691463;32.13.10.110
3691464;32.13.10.110
3691465;32.13.10.110
3691466;32.13.10.110
3691610;32.13.10.110
3691611;32.13.10.110
3691612;32.13.10.110
3691619;32.13.10.110
3691540;32.13.10.190
3691541;32.13.10.190
3691542;32.13.10.190
3691543;32.13.10.190
3691544;32.13.10.190
3691545;32.13.10.190
3691546;32.13.10.190
3691550;32.13.10.190
3691551;32.13.10.190
3691552;32.13.10.190
3691553;32.13.10.190
3692100;32.20.11
3692102;32.20.11.120
3692101;32.20.11.130
3692109;32.20.11.190
3692120;32.20.12.110
3692121;32.20.12.111
3692122;32.20.12.112
